#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
48,"Call Me When You're Sober","Evanescence",93,9B,88,2025-07-02,03:34,75,"alternative metal","The Open Door",2006-01-01,45,0,0,33,0,20,-4,G Major,4,663Karu2rvKLdnY0eo1n3M,USWU30600102
49,"Somebody That I Used To Know","Gotye,Kimbra",129,8B,50,2025-07-02,04:04,79,"","Making Mirrors",2011-01-01,86,59,0,72,0,10,-7,C Major,4,4wCmqSrbyCgxEXROQE6vtV,AUZS21100040
50,"Apologize","OneRepublic",118,4B,74,2025-07-02,03:28,71,"soft pop","Dreaming Out Loud",2007-01-01,59,36,0,50,0,10,-6,G#/A♭ Major,4,1NrJYpdAi7uosDRPmSYrsG,USUM70757102
51,"Are You Happy Now?","Michelle Branch",180,4B,83,2025-07-02,03:50,58,"","Hotel Paper",2003-06-24,48,0,0,72,0,0,-5,G#/A♭ Major,4,5B7XIcS5T76NJZFOHX30Io,USMV20300061
52,"Complicated","Avril Lavigne",78,7B,78,2025-07-02,04:04,86,"","Let Go",2002-06-04,59,6,0,43,0,30,-6,F Major,4,5xEM5hIgJ1jjgcEBfpkt2F,USAR10200223
53,"My Happy Ending","Avril Lavigne",170,10B,94,2025-07-02,04:02,76,"","Under My Skin",2004-00-00,41,0,0,74,0,30,-2,D Major,4,6sqNctd7MlJoKDOxPVCAvU,USAR10400486
54,"No Scrubs","TLC",93,1A,68,2025-07-02,03:34,87,"","Fanmail",1999-02-23,74,3,0,59,10,0,-4,G#/A♭ Minor,4,1KGi9sZVMeszgZOWivFpxs,USLF29900479
55,"Killing Me Softly With His Song","Fugees,Ms. Lauryn Hill",92,9A,29,2025-07-02,04:58,82,"east coast hip hop, neo soul","The Score (Expanded Edition)",1996-02-13,77,3,0,50,10,50,-17,E Minor,4,0Q0IVlqMV64kNLlwjPj0Hl,USSM19600055
56,"Don't Hurt Yourself (feat. Jack White)","Beyoncé,Jack White",137,8A,69,2025-07-12,03:53,63,"blues rock, garage rock","Lemonade",2016-04-23,61,1,0,65,20,10,-6,A Minor,4,78eouBKVRyhbSzJwChr6QM,USSM11603177
57,"Numb / Encore","JAŸ-Z,Linkin Park",107,10B,79,2025-07-02,03:25,81,"hip hop, east coast hip hop, rap, nu metal, rap metal, rock, alternative metal","Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course",2004-11-30,69,6,0,75,10,50,-4,D Major,4,5sNESr6pQfIhL3krM8CtZn,USWB10403681
58,"Kim","Eminem",142,9A,92,2025-07-02,06:17,58,"rap, hip hop","The Marshall Mathers LP",2000-05-23,59,2,0,8,40,40,-3,E Minor,4,20oenBXlmwIfK0F3fQIjhM,USIR10000592
59,"So Much Better","Eminem",85,3A,86,2025-07-02,04:21,49,"rap, hip hop","The Marshall Mathers LP2 (Deluxe)",2013-11-05,72,25,0,62,20,60,-1,A#/B♭ Minor,4,6dJRP4pXk4SOzWfhfHL3Or,USUM71314076
60,"25 To Life","Eminem",80,1A,93,2025-08-06,04:01,63,"rap, hip hop","Recovery",2010-06-18,70,24,0,36,20,10,-1,G#/A♭ Minor,4,0dyWQoMOU9oERL6c9vxtRp,USUM71015420
61,"You're a Jerk","New Boyz",99,12B,46,2025-07-02,03:09,54,"","Skinny Jeanz and a Mic",2009-08-31,93,15,0,52,30,0,-6,E Major,4,30QbrkRLEimw7HWXb7ntrU,USEA20900194
62,"Big Mouth","Santigold",140,11B,89,2025-07-02,03:11,29,"","Master of My Make-Believe",2012-04-16,67,8,7,34,10,10,-6,A Major,4,606sRE1ZLYbrPGGU1O0eRD,GBAHS1200085
63,"Look at These Hoes","Santigold",143,2B,76,2025-07-02,02:57,33,"","Master of My Make-Believe",2012-04-16,80,2,8,72,0,10,-6,F#/G♭ Major,4,44c50vIVwEBxQOcGs2np6b,GBAHS1200084
64,"Hit 'Em Up Style (Oops!)","Blu Cantrell",90,4A,77,2025-07-02,04:10,71,"","So Blu",2001-07-30,67,20,0,67,0,40,-5,F Minor,4,4zYTZvtcww7OWKie7fxA9E,USAR10100372
65,"Before He Cheats","Carrie Underwood",148,11A,75,2025-07-02,03:19,79,"country","Some Hearts",2005-11-14,52,27,0,29,0,10,-3,F#/G♭ Minor,4,0ZUo4YjG4saFnEJhdWp9Bt,GBCTA0500197
66,"Fuck You","Lily Allen",130,12A,90,2025-07-02,03:39,60,"","It's Not Me, It's You",2009-01-26,78,3,0,84,0,0,-4,C♯/D♭ Minor,4,1GCbc1vpkZA2zhjsSFhmHT,GBAYE0802265
67,"King of Anything","Sara Bareilles",119,3B,76,2025-07-02,03:27,59,"","Kaleidoscope Heart",2010-09-07,68,46,0,81,0,0,-4,C♯/D♭ Major,4,3VA8T3rNy5V24AXxNK5u9E,USSM11001130
68,"These Boots Are Made for Walkin'","Nancy Sinatra",165,11B,42,2025-07-02,02:46,60,"","Start Walkin' 1965-1976",2021-02-05,63,40,0,34,10,10,-11,A Major,4,2HEgBBls7l0smWTxPx0MtZ,USASE0500005
