#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
19,"Hell","Jordan Max",75,5A,51,2017-05-01,03:38,0,"","Hell",2016-01-18,60,4,0,8,0,10,-8,C Minor,4,7qg6W0HIMNunNCoWLaIsNS,UK78P1500020
20,"Cold","Maroon 5,Future",100,8A,71,2017-04-17,03:54,0,"pop, rap","Cold",2017-02-14,70,12,0,46,10,0,-6,A Minor,4,52yOf7Ls1u5AO3cFIzQ58m,USUM71616357
21,"Doublespeak","Thrice",124,4A,76,2017-05-01,04:50,0,"post-hardcore, screamo","Beggars",2009-08-11,62,1,28,50,0,10,-6,F Minor,4,4oE6WttjRSXWViKaiNcz37,USVR90955504
22,"Poisonous Kisses","Avi on Fire",138,4A,79,2017-05-01,03:07,3,"","Win",2017-03-03,55,1,0,61,0,0,-8,F Minor,4,2NvnY0snMQqVMBWSJ6QjL2,QZ4JJ1797005
23,"Rules","Rafferty",137,3A,86,2017-03-27,03:12,48,"","Rules",2017-03-10,63,4,2,53,0,20,-5,A#/B♭ Minor,4,2a6ehG2BKj0TQr3MBh81Q7,TCACY1731321
24,"Holy Water","Hembree",140,4A,82,2017-05-01,02:54,0,"","Holy Water",2016-11-15,48,1,84,35,0,20,-5,F Minor,4,5M6rPUAupuapjfHUy1W11Z,TCACS1698695
25,"Wish I Knew You","The Revivalists",101,5A,72,2017-04-06,04:34,0,"","Men Amongst Mountains",2015-07-17,65,14,7,72,0,10,-7,C Minor,4,7jpP6QKGSJDpSFkAy3nKxG,USWU31500062
26,"Undefeatable","Young Rising Sons",79,2A,67,2017-04-06,03:29,0,"folk pop","Undefeatable +2",2016-10-21,51,29,0,50,0,30,-4,D#/E♭ Minor,4,0Bs0zJvAC46fM7NDh8Gz4K,USUM71607479
27,"Tonight I Feel Like Kafka","Jealous of the Birds",116,3A,30,2017-03-30,03:09,0,"","Parma Violets",2016-05-06,71,88,0,35,0,10,-14,A#/B♭ Minor,4,0un6V0wfo3eTYOfYeMF8cC,GB9TP1500810
28,"Can We Hang On ?","Cold War Kids",75,10B,76,2017-04-06,03:43,0,"","Can We Hang On ?",2017-03-03,53,4,0,45,0,30,-4,D Major,4,5fP4gyPutyvVQ6Vx2vjyAZ,USUG11700006
29,"Bloodstream","The Chainsmokers",91,11B,63,2017-04-10,03:44,53,"","Memories...Do Not Open",2017-04-07,62,3,0,16,0,10,-6,A Major,4,26AuyrZGzWWiYZPSd3XBIg,USQX91700581
30,"Black Holes (Solid Ground)","The Blue Stones",92,10A,75,2017-04-06,03:03,0,"blues rock","Black Holes",2016-04-15,55,11,0,27,0,20,-7,B Minor,4,0EXEmQZrGIEP1eyZTLbBKF,TCACN1677390
31,"Black Out Days","Phantogram",92,9A,80,2017-03-27,03:47,75,"","Voices",2014-02-18,54,1,2,43,0,0,-4,E Minor,4,2IWtloZYQDcP8Ashwx8QEF,USUM71312035
32,"The Day You Died","Phantogram",142,4A,88,2017-03-27,03:49,34,"","Voices",2014-02-18,61,0,0,61,0,10,-4,F Minor,4,3tj5523lMxVh6TjcAb1tdS,USUM71312034
33,"Lips","The xx",174,3B,59,2017-03-27,03:20,0,"","I See You",2017-01-13,52,49,51,20,0,0,-9,C♯/D♭ Major,4,1onfcprzpSGh2LqrBh17AA,UK7MC1600076
34,"Replica","The xx",80,4B,44,2017-03-27,04:09,0,"","I See You",2017-01-13,62,47,50,51,0,10,-11,G#/A♭ Major,4,4O4xuKdvJvl7HpFlYGwudS,UK7MC1600070
35,"Electric Bones","Findlay",95,3B,88,2017-03-27,03:12,0,"","Electric Bones",2017-02-03,59,0,0,67,0,90,-4,C♯/D♭ Major,4,0d909fyTumkG4JgC7kxTCm,GBKPL1512008
36,"Grave Digger","Matt Maeson",140,11A,44,2017-03-27,03:57,50,"","Grave Digger",2016-02-18,56,3,0,37,0,10,-8,F#/G♭ Minor,4,6UWmNaS12bUJzFBuQB6e7j,uscgh1674138
37,"Bury Me Face Down","grandson",142,12A,63,2017-04-10,03:51,56,"","Bury Me Face Down",2016-12-16,39,2,0,16,0,0,-5,C♯/D♭ Minor,4,0LSzBkkQZZkwV656r6etLg,USRC11601782
38,"You Can't Look Back","Taking Back Sunday",108,12B,79,2017-03-27,04:27,0,"emo, pop punk, screamo, post-hardcore, punk","Tidal Wave",2016-09-16,66,3,0,27,0,10,-5,E Major,4,3ahXYNDNNZwJ6U50irIpqw,USHR21681003
39,"Smoke and Mirrors","Luna Bay",102,12A,61,2017-04-10,04:05,0,"","Smoke and Mirrors",2016-11-18,47,23,0,15,0,10,-7,C♯/D♭ Minor,4,6aOBqxcTsUrtPM2cx5GYum,FR96X1673551
40,"Our Last Days","The Fray",127,5A,81,2017-04-04,03:39,38,"","Helios",2014-02-24,56,0,0,34,0,0,-5,C Minor,4,6xphDvC3ctr99cgNFKErB4,USSM11307083
41,"Keep On Wanting","The Fray",142,11B,80,2017-04-04,04:41,36,"","Helios",2014-02-24,50,0,0,38,0,10,-5,A Major,4,1CREYYq1k6c2JTo2WeFF4o,USSM11307082
42,"Runaway","Maroon 5",100,10A,84,2017-04-06,03:01,33,"pop","Hands All Over (Deluxe)",2010-00-00,66,1,0,59,0,10,-4,B Minor,4,5koY5cw48AQ4EooGDqwUaZ,USUM71019662
43,"The Fire","Bishop Briggs",96,3A,50,2017-05-01,03:02,31,"","Bishop Briggs",2017-04-14,62,22,0,41,0,10,-6,A#/B♭ Minor,4,5VKQzU9v4siYcZMoAKrWwO,QM7G91600087
44,"Near To The Wild Heart Of Life","Japandroids",182,9B,95,2017-04-06,04:57,13,"noise rock, garage rock","Near To The Wild Heart Of Life",2016-11-02,23,1,0,26,0,0,-4,G Major,4,2EfBw6ebHexnSvHsnS67ZI,USEP41636001
45,"Chained To The Rhythm","Katy Perry,Skip Marley",190,8B,81,2017-05-01,03:57,1,"pop, reggae","Chained To The Rhythm",2017-02-10,45,7,0,48,10,20,-5,C Major,4,5pD9x23lsoQr464mlmaKNJ,USUM71700560
46,"Cinderella Dracula","Tired Lion",134,9B,55,2017-04-10,02:50,0,"","Cinderella Dracula",2017-03-30,50,0,58,32,0,20,-6,G Major,4,28Yx9zNxSc51OztNNmTE6W,AUUM71700162
47,"Ruin Your Night","Sorcha Richardson",109,11B,52,2017-03-27,03:08,0,"","Ruin Your Night",2016-10-19,72,39,0,77,0,0,-7,A Major,4,6WkUf2gOjccjhJOvFeHx57,QM24S1650292
48,"Life Itself","Glass Animals",112,3B,62,2017-03-27,04:40,0,"","Life Itself",2016-05-16,70,2,18,67,0,30,-8,C♯/D♭ Major,4,2cKBRXAja8JIgF2gSmrMke,GB2DY1600018
49,"Fall In Love","Phantogram",188,7A,86,2017-03-27,03:43,63,"","Voices",2014-02-18,34,5,0,27,10,20,-3,D Minor,4,5imUTBF35uIoABlV9g9da2,USUM71318566
