#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
61,"LoveGame","Lady Gaga",105,11A,68,2025-10-08,03:36,75,"art pop, pop","The Fame",2008-01-01,89,1,0,84,0,30,-6,F#/G♭ Minor,4,0TcJ7QWpggdSg8t0fHThHm,USUM70824404
62,"Lessons In Love (All Day, All Night)","Neon Trees,Kaskade",128,9B,84,2025-10-08,03:43,38,"edm","Picture Show",2012-01-01,61,0,1,54,0,10,-4,G Major,4,39bEAYKI9sRQ1OvPYPmFvq,USUM71202858
63,"Wish We Were Older","Metro Station",140,3A,83,2025-10-09,02:55,32,"","Metro Station",2007-00-00,66,0,0,83,0,10,-6,A#/B♭ Minor,4,5vnVddd2NUAMMOL5xW21hd,USSM10702538
64,"Fold Your Hands Child","Cobra Starship",120,4B,82,2025-10-08,03:12,14,"","Hot Mess (Deluxe Edition)",2009-08-07,51,2,0,28,0,30,-5,G#/A♭ Major,4,19aayYw9uJ7SyUP49caSsA,USAT20902276
65,"Danger Zone - From  Top Gun  Original Soundtrack","Kenny Loggins",157,2A,90,2025-10-08,03:35,76,"yacht rock","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",1997-03-25,54,24,0,65,0,10,-6,D#/E♭ Minor,4,34x6hEJgGAOQvmlMql5Ige,USSM18600108
66,"Highway to Hell","AC/DC",116,11A,91,2025-10-08,03:28,88,"rock, hard rock, classic rock, rock and roll","Highway to Hell",1979-07-27,57,6,0,42,10,10,-5,F#/G♭ Minor,4,2zYzyRzz6pRmhPzyfMEC8s,AUAP07900028
67,"Girls Got Rhythm","AC/DC",138,9A,98,2025-10-08,03:23,68,"rock, hard rock, classic rock, rock and roll","Highway to Hell",1979-07-27,51,5,0,54,10,30,-4,E Minor,4,6Wn3pdFtAcnYJyJVITwt7N,AUAP07900038
68,"T.N.T.","AC/DC",126,11B,76,2025-10-08,03:35,82,"rock, hard rock, classic rock, rock and roll","High Voltage",1976-05-14,75,15,0,44,30,10,-5,A Major,4,7LRMbd3LEoV5wZJvXT1Lwb,AUAP07600012
69,"Hells Bells","AC/DC",107,9A,87,2025-10-08,05:12,81,"rock, hard rock, classic rock, rock and roll","Back In Black",1980-07-25,39,1,1,30,0,20,-5,E Minor,4,69QHm3pustz01CJRwdo20z,AUAP08000041
70,"You Shook Me All Night Long","AC/DC",127,9B,77,2025-10-08,03:30,85,"rock, hard rock, classic rock, rock and roll","Back In Black",1980-07-25,53,0,0,76,0,30,-6,G Major,4,2SiXAy7TuUkycRVbbWDEpo,AUAP08000047
71,"Back In Black","AC/DC",188,11B,70,2025-10-08,04:16,87,"rock, hard rock, classic rock, rock and roll","Back In Black",1980-07-25,31,1,1,76,0,0,-6,A Major,4,08mG3Y1vljYA6bvDt4Wqkj,AUAP08000046
72,"Big Balls","AC/DC",107,11B,63,2025-10-09,02:38,60,"rock, hard rock, classic rock, rock and roll","Dirty Deeds Done Dirt Cheap",1976-09-20,62,43,0,42,20,60,-6,A Major,4,2KmSnPWWCIsEomVsKnbE1a,AUAP07600051
73,"Piece of Me","Britney Spears",115,1B,64,2025-10-09,03:32,69,"pop","Blackout",2007-10-25,77,9,0,78,20,0,-5,B Major,4,2EvwLVrnYbCZEG6Kx5DCRy,USJI10700729
74,"Hollaback Girl","Gwen Stefani",110,3A,92,2025-10-08,03:19,75,"","Love. Angel. Music. Baby. (Deluxe Version)",2004-11-12,93,35,0,90,0,0,-2,A#/B♭ Minor,4,0LzrhCZFXW94Y8nwtTuRlw,USIR10400847
75,"Crash","Gwen Stefani",126,11B,93,2025-10-08,04:06,45,"","Love. Angel. Music. Baby. (Deluxe Version)",2004-11-12,79,2,0,93,0,80,-2,A Major,4,6HJxf2Vnveoo5Hm7sZ7qOp,USIR10400852
76,"In For The Kill - Vevo Lounge Version","La Roux",80,1A,67,2025-10-08,03:28,15,"","La Roux (Gold Edition)",2011-01-01,60,80,0,48,0,80,-8,G#/A♭ Minor,4,2YCDzvS7Mus4r63vMbrqhb,GBUM71100558
77,"Keep Off of You","Bad Flamingo",76,1A,26,2025-10-08,03:04,35,"","Keep Off of You",2023-03-10,68,31,0,58,10,0,-12,G#/A♭ Minor,4,3oNXDpo7ziScRfWi8d9O37,QZ76Q2300002
78,"Desperado","Rihanna",94,5A,61,2025-10-08,03:06,72,"","ANTI (Deluxe)",2016-01-28,68,32,0,33,0,10,-5,C Minor,3,4mCf3vQf7z0Yseo0RxAi3V,QM5FT1600104
