#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
60,"Foreplay / Long Time","Boston",119,7B,66,2025-12-08,07:47,65,"classic rock, aor","Boston",1976-00-00,44,1,1,21,0,0,-9,F Major,4,39C5FuZ8C8M0QI8CrMsPkR,USSM17600873
61,"Come Sail Away","Styx",120,8B,34,2025-12-08,06:07,67,"classic rock, aor, progressive rock","The Grand Illusion",1977-01-01,32,10,0,14,0,10,-16,C Major,4,0PsbWiVtix5FoTZ1s00mEl,USUMG0000438
62,"Lady","Styx",137,9B,68,2025-12-08,02:57,57,"classic rock, aor, progressive rock","Styx II",1973-00-00,39,17,0,36,0,0,-7,G Major,4,1wpRglLhQ092N1rftlDMD3,USUG10500011
63,"The Best Of Times","Styx",79,8B,32,2025-12-08,04:17,58,"classic rock, aor, progressive rock","Paradise Theatre",1981-01-01,34,13,0,32,0,10,-12,C Major,4,7GRUpcvSQM9HrnC2CjYPG4,USAM18000366
64,"Blue Collar Man (Long Nights)","Styx",124,7A,60,2025-12-08,04:07,60,"classic rock, aor, progressive rock","Pieces Of Eight",1978-01-01,44,1,0,78,0,0,-11,D Minor,4,60F6ntlU0uSzgChmyQyVJP,USAM17800359
65,"Too Much Time On My Hands","Styx",131,10A,40,2025-12-08,04:31,62,"classic rock, aor, progressive rock","Paradise Theatre",1981-01-01,80,11,0,89,0,30,-14,B Minor,4,4hWUOIDHda9XOb1zDchftP,USAM18000370
66,"King Of Love","Styx",132,6A,82,2025-12-08,03:29,23,"classic rock, aor, progressive rock","Circling From Above",2025-07-18,62,2,0,57,0,60,-5,G Minor,4,5qBlmem6wERDlBt0fwLmx9,USUG12502076
67,"Take My Love and Run","Bad Suns",92,2B,87,2025-12-10,03:08,43,"","Language & Perspective",2014-07-01,66,0,1,80,0,70,-3,F#/G♭ Major,4,1iX1Ca1yTRAG50lQllPm1n,USVR91421205
68,"We Move Like the Ocean","Bad Suns",118,3B,83,2025-12-10,03:09,50,"","Language & Perspective",2014-07-01,57,0,51,54,0,0,-4,C♯/D♭ Major,4,219ekgc5N3hBkpZSr5fYnj,USVR91421202
69,"Salt","Bad Suns",120,4B,94,2025-12-10,03:46,52,"","Language & Perspective",2014-07-01,71,5,0,89,0,10,-4,G#/A♭ Major,4,4BZZF85cZXl7zl7ajFnQ0y,USVR91316303
70,"Feels Like Nothing","Foreign Air",128,6A,35,2025-12-10,02:41,6,"","Smile",2025-05-02,40,3,0,38,0,30,-9,G Minor,4,0fN8Symx2jOXpOAqrW6otf,CAN112500288
71,"What's Wrong?","Foreign Air",176,6B,72,2025-12-10,03:21,13,"","Such That I May Glow",2025-08-22,31,2,1,29,0,10,-8,A#/B♭ Major,4,1N7YE26nQWJ6oPaIuEV4TG,CAN112402441
72,"Free Animal","Foreign Air",80,4A,58,2025-12-10,03:00,61,"","For the Light",2016-09-23,58,9,0,41,0,0,-7,F Minor,4,6pnD89Q888HUHhcwQUTky8,TCACJ1573640
73,"Caffeine","Foreign Air",95,3B,62,2025-12-10,03:05,47,"","Caffeine",2016-12-16,63,5,0,42,0,10,-5,C♯/D♭ Major,4,5JbbvaybLOHy7xzRDfW5lC,TCACU1677482
74,"Sunoco","X Ambassadors",120,7B,49,2025-12-10,04:33,29,"","Townie",2024-04-05,49,77,0,11,0,10,-8,F Major,4,4y5lApjfksaQ35CdhVjvL5,USA2P2352162
75,"I'm Not Really Here","X Ambassadors",109,11B,83,2025-12-10,03:18,19,"","Townies",2024-10-18,71,1,62,83,0,30,-6,A Major,4,2CxUw9KnY5VHugLbBZiCAF,USA2P2352165
76,"Heard It in a Love Song","The Marshall Tucker Band",153,10B,80,2026-03-11,04:57,66,"southern rock, country rock, classic rock","Carolina Dreams",1977-01-01,55,17,0,68,0,10,-7,D Major,4,6PoHD6eS4Ux7Hx66Q3RYOb,USSE90320730
