#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
36,"Sway","The Pussycat Dolls",126,6A,73,2025-01-16,03:10,45,"","PCD (Expanded Edition)",2005-01-01,70,54,0,83,0,10,-6,G Minor,4,0fhk2t4if79W019TC9vUcJ,USC7R0400024
37,"Pump It","Black Eyed Peas",154,12A,93,2025-01-20,03:33,11,"","Monkey Business",2005-01-01,65,1,0,74,10,70,-3,C♯/D♭ Minor,4,6btyEL6NwUa97Nex9cZFvo,USIR10500407
38,"Don't Phunk With My Heart","Black Eyed Peas",131,4A,93,2025-01-16,03:59,1,"","Monkey Business",2005-01-01,69,1,0,61,0,50,-3,F Minor,4,4MtDnnAJ1AtWit10FRmZdW,USIR10500521
39,"My Humps","Black Eyed Peas",124,12A,68,2025-01-16,05:26,4,"","Monkey Business",2005-01-01,80,11,0,59,20,10,-6,C♯/D♭ Minor,4,19JdbdEwQI7bCxefMokZO8,USIR10500771
40,"Crazy In Love (feat. JAY-Z)","Beyoncé,JAŸ-Z",99,7A,77,2025-01-16,03:56,80,"hip hop, east coast hip hop, rap","Dangerously In Love",2003-06-24,65,0,0,68,20,0,-7,D Minor,4,5IVuqXILoxVWvWEPm82Jxr,USSM10305425
41,"Baby Boy (feat. Sean Paul)","Beyoncé,Sean Paul",91,3B,49,2025-01-16,04:04,71,"dancehall","Dangerously In Love",2003-06-24,66,8,0,79,20,20,-9,C♯/D♭ Major,4,4WY3HyGXsWqjFRCVD6gnTe,USSM10305420
42,"I'm a Slave 4 U","Britney Spears",110,4A,84,2025-01-17,03:23,74,"pop","Britney (Digital Deluxe Version)",2001-10-31,85,42,0,96,10,10,-4,F Minor,4,6ldwfK0yWgTAlmIfuQkTYN,USJI10100421
43,"Breathe on Me","Britney Spears",112,4A,56,2025-01-17,03:43,58,"pop","In The Zone",2003-11-13,71,0,1,57,0,0,-6,F Minor,4,1lK5iIMKifrxERzS3iimJH,USJI10301003
44,"Gimme More","Britney Spears",113,10B,84,2025-01-17,04:11,86,"pop","Blackout",2007-10-25,79,25,0,38,0,0,-3,D Major,4,6ic8OlLUNEATToEFU3xmaH,USJI10700609
45,"Smack That","Akon,Eminem",119,4A,74,2025-01-17,03:32,87,"rap, hip hop","Konvicted",2006-01-01,94,32,0,93,0,10,-5,F Minor,4,2kQuhkFX7uSVepCD3h29g5,USUM70609036
46,"Hot In Herre","Nelly",107,10A,74,2025-01-17,03:48,79,"","Nellyville",2002-06-25,96,20,0,91,10,0,-5,B Minor,4,04KTF78FFg8sOHC1BADqbY,USUR10200371
47,"In Da Club","50 Cent",90,11A,72,2025-01-17,03:13,78,"old school hip hop, east coast hip hop","Get Rich Or Die Tryin'",2003-02-06,90,26,0,81,30,0,-3,F#/G♭ Minor,4,4RY96Asd9IefaL3X4LOLZ8,USIR10300033
48,"All For You","Janet Jackson",114,10B,93,2025-01-16,05:29,67,"new jack swing","All For You",2001-01-01,75,2,7,73,0,10,-3,D Major,3,5X8kkUaUlAyAUr9TYqDFTH,USVI20100057
49,"It's Like That","Mariah Carey,Jermaine Dupri,Fatman Scoop",96,1A,63,2025-01-16,03:23,60,"christmas, southern hip hop, ","The Emancipation of Mimi",2005-04-12,80,9,0,85,0,0,-5,G#/A♭ Minor,4,7zL9xrz5krsuC6qVNluQQw,USIR20500028
