#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
72,"Hurricane","Bob Dylan",134,8B,82,2025-01-08,08:34,35,"folk rock, folk, singer-songwriter, roots rock","The Very Best Of",2024-11-29,52,4,0,77,0,10,-8,C Major,4,7CWczpsg1X0dGKkBaxZwZC,USSM17500791
73,"American Pie","Don McLean",138,9B,51,2025-01-08,08:35,67,"","The Best Of Don McLean",1988-01-01,53,60,0,50,0,10,-11,G Major,4,2QgWuCtBpNIpl5trmKCxRf,USEM38600088
74,"Lights","Journey",205,9B,50,2025-01-09,03:10,67,"aor, classic rock","Infinity",1978-00-00,19,11,1,34,0,30,-10,G Major,3,7EHmKkyAr6MZv5Y2FdZbXw,USSM17800103
75,"Wheel in the Sky","Journey",105,7A,75,2025-01-09,04:12,69,"aor, classic rock","Infinity",1978-00-00,44,8,0,37,0,10,-9,D Minor,4,215wUTQQUo2PElJFEFoB0d,USSM17800105
76,"Open Arms (2024 Remaster)","Journey",101,10B,24,2025-01-09,03:19,52,"aor, classic rock","Greatest Hits (2024 Remaster)",1988-11-29,43,62,0,17,0,10,-10,D Major,3,7xSodlywi4UVAR2HwjA4yX,USSM18100126
77,"Casey Jones - 2013 Remaster","Grateful Dead",100,8B,41,2025-01-08,04:25,60,"jam band, psychedelic rock, acid rock","Workingman's Dead",1970-00-00,67,39,0,83,0,10,-10,C Major,4,7LbfuQVct78YoghmoPtsQ8,USWB11304507
78,"Knock Three Times","Tony Orlando & Dawn",123,3B,58,2025-01-08,03:00,52,"","The Definitive Collection",1998-10-27,78,15,0,93,0,10,-10,C♯/D♭ Major,4,6gvfXd7pEUSPuNEMWwOJUH,USAR19800302
79,"Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - 1998 Remastered","Dawn,Tony Orlando",88,7B,62,2025-01-08,03:26,61,"","Tuneweaving",1973-05-12,56,28,0,68,0,10,-12,F Major,4,12UzVR0M7asW2MHAZRJk0I,USAR19800305
80,"More Than a Feeling","Boston",109,9B,68,2025-01-08,04:45,84,"classic rock, aor","Boston",1976-00-00,38,0,0,28,0,0,-8,G Major,4,1QEEqeFIZktqIpPI4jSVSF,USSM17600941
81,"Peace of Mind","Boston",128,12B,68,2025-01-08,05:03,69,"classic rock, aor","Boston",1976-00-00,42,0,0,68,0,20,-6,E Major,4,1GqlvSEtMx5xbGptxOTTyk,USSM17600644
82,"Alone","Heart",175,3B,45,2025-01-08,03:38,79,"classic rock, aor, rock","Bad Animals",1987-06-06,42,64,0,17,0,10,-13,C♯/D♭ Major,4,54b8qPFqYqIndfdxiLApea,USCA28700690
83,"Who Can It Be Now?","Men At Work",128,12B,48,2025-01-08,03:21,77,"","Business As Usual",1981-11-09,81,6,0,96,0,10,-15,E Major,4,5rfJ2Bq2PEL8yBjZLzouEu,NLB638140001
84,"White Wedding - Pt. 1","Billy Idol",147,11B,81,2025-01-08,04:12,75,"","Billy Idol",1982-01-01,67,1,0,73,0,30,-5,A Major,4,1gzIbdFnGJ226LTl0Cn2SX,USCH30100008
85,"Rebel Yell","Billy Idol",166,9A,86,2025-01-08,04:48,79,"","Rebel Yell",1983-11-01,53,0,0,49,0,30,-5,E Minor,4,4TIJ7zSBNejpoIPaWpWRKc,USCH38400024
86,"Old Time Rock & Roll","Bob Seger",124,2B,94,2025-01-08,03:14,78,"classic rock","Stranger In Town",1978-05-05,71,21,0,96,0,0,-3,F#/G♭ Major,4,5EOoMWIB9iK4ZpcSex9Ec7,USCA28600270
87,"We've Got Tonight","Bob Seger",130,1B,45,2025-01-08,04:41,64,"classic rock","Stranger In Town",1978-05-05,52,27,0,33,0,20,-6,B Major,4,3mj46XKJ2aEm1z7ZvbwyLi,USCA28600274
88,"You Ain't Seen Nothing Yet","Bachman-Turner Overdrive",118,10A,44,2025-01-09,03:54,70,"classic rock","Not Fragile",1974-00-00,48,0,0,76,0,20,-15,B Minor,4,0HOrDVS349XFcpCYsO2hAP,USPR39401742
89,"Takin' Care Of Business","Bachman-Turner Overdrive",130,7B,70,2025-01-09,04:49,66,"classic rock","Bachman-Turner Overdrive II",1973-12-01,72,5,0,97,0,10,-14,F Major,4,0lzNXoZINVBLHWNIxKxWOo,USMR17387011
90,"Roll On Down The Highway","Bachman-Turner Overdrive",139,9B,82,2025-01-09,03:57,53,"classic rock","Not Fragile",1974-00-00,48,0,1,88,0,30,-12,G Major,4,05mzctclS0ZqqTLEiDIGkt,USPR37408027
91,"Danger Zone - From  Top Gun  Original Soundtrack","Kenny Loggins",157,2A,90,2025-01-08,03:35,76,"yacht rock","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",1997-03-25,54,24,0,65,0,10,-6,D#/E♭ Minor,4,34x6hEJgGAOQvmlMql5Ige,USSM18600108
92,"Stairway to Heaven - Remaster","Led Zeppelin",82,8A,34,2025-01-09,08:02,82,"classic rock, rock, hard rock, rock and roll","Led Zeppelin IV (Deluxe Edition)",1971-11-08,34,58,0,20,0,10,-12,A Minor,4,5CQ30WqJwcep0pYcV4AMNc,USAT21300959
93,"Going to California - 1990 Remaster","Led Zeppelin",77,10B,24,2025-01-08,03:31,0,"classic rock, rock, hard rock, rock and roll","Led Zeppelin IV",1971-11-08,50,89,1,54,0,0,-18,D Major,4,55sjCMeQM26VxbNHhMtj2b,USAT29900613
94,"Total Eclipse of the Heart","Bonnie Tyler",131,4B,51,2025-01-08,06:58,65,"","Faster Than the Speed of Night",1983-04-11,44,35,0,20,0,10,-13,G#/A♭ Major,4,1VrfLrBviw9A6JzRoo3t2C,GBBBN8302012
95,"MacArthur Park - Single Version","Donna Summer",131,9A,67,2025-01-08,03:55,0,"disco, hi-nrg","On The Radio: Greatest Hits Volumes I & II",1979-10-15,57,8,0,47,0,0,-12,E Minor,4,3yIF4ZfaHPnPxG8tDPoNls,USPR39402395
96,"Leaving, On a Jet Plane -  Greatest Hits  Version","John Denver",121,9B,21,2025-01-08,04:04,0,"folk","John Denver's Greatest Hits",2005-06-07,44,86,0,67,0,0,-12,G Major,4,1qYsHkUBFSRrGEQqkogO6U,USRC17308356
97,"Sunshine On My Shoulders","John Denver",147,6B,17,2025-01-08,05:16,62,"folk","Poems, Prayers and Promises",1971-00-00,32,92,0,26,0,10,-14,A#/B♭ Major,4,3m8lTUL5GxGUNSaycI77ND,USRC11100483
98,"Sunshine Of Your Love","Cream",115,10B,59,2025-01-09,04:10,72,"classic rock, psychedelic rock, acid rock, blues rock","Disraeli Gears (Deluxe Edition)",1967-11,68,39,0,73,0,10,-8,D Major,4,2K2M0TcglCRLLpFOzKeFZA,GBA076700020
99,"Under Pressure - Remastered 2011","Queen,David Bowie",114,10B,71,2025-01-08,04:08,77,"classic rock, rock, glam rock, art rock","Hot Space (Deluxe Remastered Version)",1982-05-03,67,42,0,47,0,10,-8,D Major,4,11IzgLRXV7Cgek3tEgGgjw,GBUM71029622
100,"I Think I Love You","The Partridge Family",203,5B,47,2025-01-08,02:53,40,"bubblegum pop","Come On Get Happy! The Very Best Of The Partridge Family",2005-05-03,43,42,0,78,0,10,-12,D#/E♭ Major,4,2hb6LFp0TwBjkhf37od4G3,USAR17400001
101,"Can't Smile Without You","Barry Manilow",98,9B,52,2025-01-08,03:13,64,"yacht rock, adult standards","Even Now",1978-00-00,42,49,0,48,0,10,-10,G Major,4,7qUTZEf6bgiApJEXpMAH5y,USAR17700175
102,"The Boys Are Back In Town","Thin Lizzy",81,4B,71,2025-02-26,04:26,72,"classic rock, hard rock","Jailbreak (Deluxe Edition)",1976-00-00,45,23,0,77,0,20,-10,G#/A♭ Major,4,43DeSV93pJPT4lCZaWZ6b1,GBF087600063
103,"Tommy Can You Hear Me?","The Who",126,8B,37,2025-03-21,01:35,36,"classic rock, rock","Tommy",1969-05-23,63,30,0,88,0,10,-11,C Major,4,0HLIhUYvZdxemJ5vHJsSBy,GBAKW6900119
104,"Pinball Wizard","The Who",124,10B,72,2025-03-21,03:00,66,"classic rock, rock","Tommy",1969-05-23,54,2,0,47,0,20,-9,D Major,4,6LbbHFEajG9e4m0G3L47c4,GBAKW6900102
105,"I'm Free","The Who",112,10B,73,2025-03-21,02:39,43,"classic rock, rock","Tommy",1969-05-23,62,20,0,45,0,20,-9,D Major,4,7tbp39GZvDA0cItgHynVnG,GBAKW6900103
106,"Love Gun","KISS",147,2A,87,2025-04-07,03:18,64,"glam rock, glam metal, hard rock, rock, classic rock","Love Gun",1977-06-30,41,3,4,70,0,20,-6,D#/E♭ Minor,4,0SPBrxOUEMIKugXR4bFhxs,USPR37730032
107,"Strutter - Remastered 1997","KISS",131,3B,91,2025-04-07,03:10,63,"glam rock, glam metal, hard rock, rock, classic rock","Kiss (Remastered 1997)",1974-02-18,51,2,5,83,0,0,-6,C♯/D♭ Major,4,0UCg6lnG2MXpuEpf8Pk1MV,USPR37409126
108,"Forever","KISS",176,2B,67,2025-04-07,03:52,63,"glam rock, glam metal, hard rock, rock, classic rock","Hot In The Shade",1989-01-01,44,25,0,57,0,0,-11,F#/G♭ Major,4,2o4u19nlQWOGg5mLanT7Pg,USIR20000528
109,"September","Earth, Wind & Fire",126,11B,83,2025-04-23,03:35,76,"funk, disco","The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,70,17,0,98,0,20,-7,A Major,4,2grjqo0Frpf2okIBiifQKs,USSM17800845
110,"Separate Ways (Worlds Apart) [2023 Remaster]","Journey",132,9A,96,2025-04-30,05:23,78,"aor, classic rock","Frontiers (2023 Remaster)",1983-02-01,47,14,0,37,0,30,-5,E Minor,4,1pTw2cNrp9L3esxLAvWnN2,USSM18300106
111,"Knockin' On Heaven's Door","Guns N' Roses",132,2B,74,2025-05-02,05:36,83,"rock, glam metal, hard rock, classic rock","Use Your Illusion II",1991-09-18,50,2,0,38,0,10,-7,F#/G♭ Major,4,4JiEyzf0Md7KEFFGWDDdCr,USGF19142004
112,"One","Marvin Hamlisch,A Chorus Line Ensemble,A Chorus Line (Original Broadway Cast),Original Broadway Cast of A Chorus Line,Don Pippin",126,5B,35,2025-05-17,04:46,34,"ragtime, musicals, ","A Chorus Line - 40th Anniversary Celebration (Original Broadway Cast Recording)",2015-10-23,57,71,0,24,0,0,-11,D#/E♭ Major,4,32pZPGG7hGs8B04LETw5Nj,USSM10209707
113,"Someone Saved My Life Tonight","Elton John",130,3B,43,2025-05-17,06:44,58,"","Captain Fantastic And The Brown Dirt Cowboy",1975-05-19,46,33,0,15,0,10,-10,C♯/D♭ Major,4,0bLOiofyBB62YU2cNnONJG,GBAMB7500005
114,"Break on Through (To the Other Side) - New Stereo Mix","The Doors",184,11B,70,2025-05-19,02:26,55,"psychedelic rock, classic rock, acid rock","The Very Best of the Doors",2007-09-25,32,23,0,80,0,20,-12,A Major,4,3PzsLpCMpHViX7vxPtf4uE,USEE10608246
115,"Summer Wind - 2008 Remastered","Frank Sinatra",89,6A,41,2025-05-20,02:55,48,"christmas, big band, adult standards, swing music, jazz, vocal jazz","Nothing But The Best (2008 Remastered)",2008-05-13,42,37,0,56,0,10,-9,G Minor,4,2vXVfpRRCin0m7b26He4aw,USRH10723030
116,"Wild World - Remastered 2020","Yusuf / Cat Stevens",153,8B,54,2025-05-20,03:20,40,"folk rock, folk, singer-songwriter","Tea For The Tillerman (Super Deluxe)",2020-12-04,48,34,0,57,0,10,-9,C Major,4,3olPCgyhtR0i1RXCDi161X,GBUM71905965
117,"The Most Beautiful Girl","Julio Iglesias",105,2B,29,2025-07-16,03:09,24,"bolero","Romantic Classics",2006-06-06,58,85,0,17,0,0,-12,F#/G♭ Major,4,5xfjK8Og3TnAfkaPxvKX0B,USSM10601249
118,"Stealin'","Uriah Heep",117,9B,49,2025-08-30,04:49,49,"progressive rock, hard rock","Sweet Freedom (Expanded Version)",1973-09-01,33,0,1,6,0,10,-12,G Major,4,3PFDY83WFOx6a1gxgCl8oR,GBAJE7300388
119,"Changes - 1999 Remaster","David Bowie",114,8B,36,2025-11-16,03:34,35,"glam rock, art rock","Best of Bowie",2002-00-00,54,36,0,39,0,10,-11,C Major,4,6rG4bDP9eK16QTtVQKw9zZ,USJT19900027
