#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
36,"Wanna Be Startin' Somethin'","Michael Jackson",122,11B,87,2026-05-04,06:03,83,"","Thriller",1982-11-30,84,3,42,91,0,0,-8,A Major,4,1hu2s7qkm5bo03eODpRQO3,USSM19902986
37,"Don't Stop 'Til You Get Enough","Michael Jackson",119,1B,82,2026-05-04,06:04,90,"","Off the Wall",1979-08-10,88,13,5,95,0,10,-10,B Major,4,46eu3SBuFCXWsPT39Yg3tJ,USSM17900816
38,"Victim Of Luck","Metric",101,5B,77,2026-05-04,03:23,55,"","Romanticize The Dive",2026-04-24,54,0,1,46,0,40,-6,D#/E♭ Major,4,3RD653TC0ewVZZNELdV79h,QMFMG2532673
39,"Wild Rut","Metric",156,11B,76,2026-05-04,03:11,54,"","Romanticize The Dive",2026-04-24,42,0,10,47,0,20,-6,A Major,4,4skS0nACMaKGTPsrO4OLCO,QMFMG2532663
40,"Time Is A Bomb","Metric",137,6A,83,2026-05-04,04:24,54,"","Romanticize The Dive",2026-04-24,53,2,0,38,0,10,-6,G Minor,4,2hrTEv28VPdDPnwbFMokyz,QMFMG2532664
41,"Antigravity","Metric",168,6A,67,2026-05-04,03:39,52,"","Romanticize The Dive",2026-04-24,55,1,4,50,0,30,-8,G Minor,4,6WhS6vq4SFDnyFogNSgwsc,QMFMG2532670
42,"drop dead","Olivia Rodrigo",130,4B,74,2026-05-04,03:44,94,"","drop dead",2026-04-17,58,22,0,68,0,20,-6,G#/A♭ Major,4,6gkbtMtioHgtyGjrMel6ei,USUG12601721
43,"Fake It","Seether",132,4B,95,2026-05-04,03:13,36,"post-grunge, alternative metal, rock","Finding Beauty In Negative Spaces (Bonus Track Version)",2007-01-01,61,0,0,65,0,0,-4,G#/A♭ Major,4,1aItKhUXwDGVNQIMdsEv5u,USWU30700144
44,"Loneliest","Incubus",138,12A,57,2026-05-04,03:37,43,"nu metal, funk rock, alternative metal, alternative rock","8",2017-04-21,64,6,0,38,0,10,-6,C♯/D♭ Minor,4,1ShxNSFFxy1rSbnopgYpvx,USUG11700295
45,".intoodeep.","Dead Poet Society",125,4B,68,2026-05-04,03:39,56,"","-!- (Deluxe)",2021-12-03,60,0,0,49,0,30,-6,G#/A♭ Major,4,54jvLVojOWiQRubRfKmZ2k,GBUM72003959
