#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
99,"Holy War","Rainbow Kitten Surprise",150,6A,29,2023-04-02,02:54,23,"","Holy War",2018-02-23,56,64,0,21,0,10,-9,G Minor,4,2YQJCYnf4Ab1wS5bA89nHE,USAT21705435
100,"Tell Me The Truth","Two Feet",80,6B,60,2023-04-02,04:02,0,"","Tell Me The Truth",2022-04-08,61,12,0,10,0,10,-5,A#/B♭ Major,4,0hdiC2o5agqlpH9G9dqbGg,GBKPL2289553
101,"Unconsolable","X Ambassadors",151,11A,61,2023-04-02,03:36,41,"","Love Songs Drug Songs",2013-01-01,67,0,3,34,0,10,-8,F#/G♭ Minor,4,0jpoRHaMiyKNnCectzcXTv,USUM71304273
102,"Need to Change","Landon Tewers",180,11B,55,2023-04-02,04:47,41,"","Dynamite",2016-12-09,58,11,0,39,10,30,-6,A Major,3,2j46INJbk5rs6nOEgUPlnv,TCACT1665282
103,"Way You Are","Daniel Ellsworth & The Great Lakes,Ruby Amanfu",78,2B,63,2023-04-02,03:06,0,"","Way You Are",2019-07-12,76,3,0,57,0,0,-6,F#/G♭ Major,4,0cUx2cP5A8Tksgh7dCZ6CI,GBKPL1955987
104,"Limbs","PLGRMS",104,1A,75,2023-04-02,04:13,49,"","Limbs",2020-09-02,59,24,0,28,0,0,-6,G#/A♭ Minor,4,3Hv6nGF9s4exaINYVROHcN,FRX282057162
105,"Visitor","Of Monsters and Men",82,6A,87,2023-04-02,03:27,53,"folk pop","Visitor",2020-09-09,57,0,0,48,0,10,-5,G Minor,4,0z3Sa7vtRfn4ywaHzZzBLK,USUG12000969
106,"New Game","Black Math",160,12A,49,2023-04-02,03:30,41,"","New Game",2019-06-21,58,28,0,42,0,50,-8,C♯/D♭ Minor,4,56YNYXJI7eWgpmzPht6c77,QZ25C1700485
107,"Inner Light","Elderbrook,Bob Moses",121,12B,71,2023-04-02,04:17,70,"","Inner Light",2021-07-30,65,0,1,13,0,0,-8,E Major,4,40tPP3K10yMZxwnT65REKj,GBAYE2100859
108,"Devil","Two Feet",100,11A,66,2023-04-02,02:40,0,"","Devil",2021-07-23,71,0,18,60,0,20,-5,F#/G♭ Minor,4,4zvRdQWreRSHm8siX9cvzO,GBKPL2156800
109,"Colorado","Milky Chance",124,8A,74,2023-04-02,02:54,56,"","Colorado",2021-06-17,79,29,0,80,0,0,-7,A Minor,4,0eZmBWVC1HYayrP2fqQ7nu,DEVP22100003
110,"Run","OneRepublic",117,10A,72,2023-04-02,02:49,69,"soft pop","Run",2021-05-05,68,33,0,67,0,10,-8,B Minor,4,2UbVnbE5FH6008mAm6Mmgw,USUM72004315
111,"GREAT LAKES","cleopatrick",75,2B,79,2023-04-02,03:23,40,"","BUMMER",2021-06-04,45,0,0,52,0,30,-7,F#/G♭ Major,4,4ODBthPIrDroujDxRS7cWu,CAJXF2100017
112,"MANGO","Grace Mitchell",125,1B,78,2023-04-02,03:05,34,"","MANGO",2021-03-26,77,21,24,67,0,10,-7,B Major,4,0a5szJBZfMo2ijE68r5oAR,QM24S2101302
113,"Lost Cause","Billie Eilish",75,3A,34,2023-04-02,03:32,0,"","Lost Cause",2021-06-02,67,71,1,52,20,0,-8,A#/B♭ Minor,4,2xdwCJLfKCkat14mlgR26M,USUM72105929
114,"Paranoid","Sfven",106,9A,43,2023-04-02,02:56,22,"lo-fi indie","Paranoid",2019-05-03,79,31,0,82,10,0,-9,E Minor,4,6NW9LmIcqGJmmMVtPmyGit,GBSXS1900035
115,"Lay Low","New Atlas",136,9B,58,2023-04-02,02:46,0,"","Lay Low",2019-02-08,74,3,1,31,0,60,-9,G Major,4,4HCsU4lcQ72n3dQDVZ0khi,GBKPL1833279
116,"Roses","Banks Arcade",102,4A,69,2023-04-02,03:51,0,"metalcore","Roses",2020-08-21,54,1,0,38,0,10,-9,F Minor,4,361mFKwJV3j4ULlI1IamM2,QZK6M2024467
117,"Fix Of You","The Treble",158,9B,88,2023-04-02,03:30,10,"","Rivals",2020-04-24,56,7,0,48,0,30,-5,G Major,4,0fl2N5NtTyGdqmNoS6qde1,CAM371902652
118,"Higher","JAXSON GAMBLE",150,11B,73,2023-04-02,03:05,20,"","Higher",2020-07-31,61,1,0,43,0,10,-5,A Major,4,7xW2U5paTRMxxRjGDaCP5W,USA2P2026327
