#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
181,"Grenade","Bruno Mars",110,7A,56,2026-03-11,03:42,80,"","Doo-Wops & Hooligans",2010-05-11,70,15,0,25,0,10,-7,D Minor,4,2tJulUYLDKOg9XrtVkMgcJ,USAT21001883
182,"Takin' Back My Love","Enrique Iglesias,Ciara",125,11A,75,2026-03-11,03:50,58,"latin pop, latin, ","Greatest Hits",2008-01-01,74,1,0,43,0,10,-5,F#/G♭ Minor,4,0aPhnPWgYWk9XGezDHCLF3,USUM70840861
183,"Ring My Bells","Enrique Iglesias",115,11A,63,2026-03-11,03:55,58,"latin pop, latin","Insomniac (Deluxe Edition)",2007-00-00,82,11,0,43,0,0,-7,F#/G♭ Minor,4,1boXlVWALXZuKRlClpuA43,USUM70734408
184,"Right Now (Na Na Na)","Akon",138,1A,86,2026-03-11,04:00,83,"","Freedom",2008-01-01,83,26,0,59,10,40,-4,G#/A♭ Minor,4,5Ravsw8TmHN5wBiYPPYUFw,USUM70837868
185,"Beautiful","Akon,Colby O'Donis,Kardinal Offishall",130,5A,95,2026-03-11,05:12,77,"","Freedom",2008-01-01,74,13,0,63,0,10,-4,C Minor,4,1GLx5tpDdwEFiA7KaikvX2,USUM70845927
186,"Clumsy","Fergie",184,10B,56,2026-03-11,04:00,69,"","The Dutchess",2006-09-13,73,19,0,45,10,30,-4,D Major,4,50xeLNGKmskmYUSINhqvfa,USUM70609116
187,"Fergalicious","Fergie,will.i.am",129,1A,58,2026-03-11,04:52,72,"","The Dutchess",2006-09-13,91,6,0,83,30,10,-8,G#/A♭ Minor,4,1D066zixBwqFYqBhKgdPzp,USUM70609117
188,"London Bridge","Fergie",91,3B,61,2026-03-11,04:01,69,"","The Dutchess",2006-09-13,77,21,0,63,30,10,-6,C♯/D♭ Major,4,7jRoWfRlLnGYEIEn4t4kbq,USUM70609276
189,"Diamonds","Rihanna",92,10A,71,2026-03-11,03:45,75,"","Unapologetic (Edited Version)",2012-01-01,56,0,0,40,0,10,-5,B Minor,4,1z9kQ14XBSN0r2v6fx4IdG,USUM71211793
190,"Undercover","No Doubt",136,12A,82,2026-03-11,03:31,31,"","Push And Shove",2012-01-01,50,0,0,51,0,30,-4,C♯/D♭ Minor,4,2Cp5exQvEWphydFc11pxO6,USUM71209067
191,"Looking Hot","No Doubt",128,6A,89,2026-03-11,04:42,39,"","Push And Shove",2012-01-01,61,0,1,41,0,10,-4,G Minor,4,0DRvLkBUlGjEQUQKr1uP4M,USUM71209062
192,"Talk To Me","Peaches",118,2B,56,2026-03-11,03:05,22,"electroclash, riot grrrl, queercore","I Feel Cream",2009-05-04,95,2,0,55,0,10,-4,F#/G♭ Major,4,6pto8FikNFlHPFjLaPdyjK,GBBKS0900033
193,"Waking Up In Vegas","Katy Perry",131,4A,88,2026-03-11,03:19,61,"pop","One Of The Boys",2008-06-17,52,0,0,59,0,10,-3,F Minor,4,6fvxos1qSHrIgOkKw4dhWS,USCA20802541
194,"Teenage Dream","Katy Perry",120,6B,80,2026-03-11,03:47,65,"pop","Teenage Dream: The Complete Confection",2012-03-12,72,1,0,61,0,10,-5,A#/B♭ Major,4,55qBw1900pZKfXJ6Q9A2Lc,USCA21001255
195,"Last Friday Night (T.G.I.F.)","Katy Perry",126,2A,81,2026-03-11,03:50,77,"pop","Teenage Dream: The Complete Confection",2012-03-12,65,0,0,76,0,60,-4,D#/E♭ Minor,4,455AfCsOhhLPRc68sE01D8,USCA21001264
196,"Peacock","Katy Perry",140,8B,76,2026-03-11,03:51,51,"pop","Teenage Dream: The Complete Confection",2012-03-12,83,6,0,94,0,20,-3,C Major,4,0rXw5rWZpOdfeeCbMln8MU,USCA21001263
197,"Lucky Strike","Maroon 5",144,10A,75,2026-03-11,03:05,24,"pop","Overexposed (Deluxe)",2012-01-01,67,0,0,44,0,10,-5,B Minor,4,1bQfmwLUalBYpD29BTR60i,USUM71204772
198,"Tickets","Maroon 5",120,9A,82,2026-03-11,03:29,16,"pop","Overexposed (Deluxe)",2012-01-01,80,2,0,97,0,0,-4,E Minor,4,4IvgQX4Q9QEThOCpWkuMqE,USUM71204788
199,"Rolling in the Deep","Adele",105,4B,77,2026-03-11,03:48,80,"soft pop","21",2011-01-24,73,14,0,51,0,0,-5,G#/A♭ Major,4,1c8gk2PeTE04A1pIDH9YMk,GBBKS1000335
200,"Rumour Has It","Adele",120,8B,75,2026-03-11,03:43,68,"soft pop","21",2011-01-24,61,62,0,57,0,10,-5,C Major,4,2A73XBDBQgmdXO8VsXPWIs,GBBKS1000349
201,"Set Fire to the Rain","Adele",108,7A,67,2026-03-11,04:02,80,"soft pop","21",2011-01-24,60,0,0,45,0,10,-4,D Minor,4,73CMRj62VK8nUS4ezD2wvi,GBBKS1000348
202,"Someone Like You","Adele",135,11B,32,2026-03-11,04:45,80,"soft pop","21",2011-01-24,56,89,0,29,0,10,-8,A Major,4,1zwMYTA5nlNjZxYrvBB2pV,GBBKS1000351
203,"Wrecking Ball","Miley Cyrus",120,7B,42,2026-03-12,03:41,83,"","Bangerz (Deluxe Version)",2013-10-04,53,41,0,35,0,10,-6,F Major,4,2vwlzO0Qp8kfEtzTsCXfyE,USRC11301214
204,"Sweet Nothing (feat. Florence Welch)","Calvin Harris,Florence Welch",128,1A,93,2026-03-12,03:32,80,"edm, ","18 Months",2012-10-29,57,20,0,58,10,0,-4,G#/A♭ Minor,4,24LS4lQShWyixJ0ZrJXfJ5,GBARL1201392
205,"How Deep Is Your Love","Calvin Harris,Disciples",122,10A,87,2026-03-11,03:32,80,"edm, house","How Deep Is Your Love",2015-07-17,74,4,0,34,0,30,-4,B Minor,4,22mek4IiqubGD9ctzxc69s,GBARL1500704
206,"Where To Land","Travis Garland",92,4A,41,2026-03-12,04:05,27,"","Travis Garland",2013-09-10,54,51,0,19,0,20,-8,F Minor,4,5iPC1qNsmhcNVXzT4w3pN2,USUYG1034043
207,"What Do You Mean?","Justin Bieber",125,4A,57,2026-03-11,03:25,89,"","Purpose (Deluxe)",2015-11-13,85,59,0,79,10,0,-8,F Minor,4,4B0JvthVoAAuygILe3n4Bs,USUM71511919
208,"Hands To Myself","Selena Gomez",111,4A,51,2026-03-11,03:20,68,"","Revival (Deluxe)",2015-10-09,81,1,0,44,10,30,-7,F Minor,4,1LoriJC05IrHIDwj3q0KC1,USUM71513592
209,"Good For You","Selena Gomez,A$AP Rocky",89,4A,67,2026-03-11,03:41,70,"rap","Revival (Deluxe)",2015-10-09,61,18,0,23,0,0,-6,F Minor,4,578Eooad7oUyn4stovZiPg,USUM71508741
210,"Into You","Ariana Grande",108,11B,73,2026-03-11,04:04,79,"pop","Dangerous Woman",2016-05-20,62,2,0,37,10,10,-6,A Major,4,63y6xWR4gXz7bnUGOk8iI6,USUM71601827
211,"Habits (Stay High)","Tove Lo",110,7B,65,2026-03-11,03:29,80,"","Queen Of The Clouds",2014-01-01,73,7,0,35,0,0,-4,F Major,4,14OxJlLdcHNpgsm4DRwDOB,SE3NM1300101
212,"Talking Body","Tove Lo",120,9A,77,2026-03-11,03:58,42,"","Queen Of The Clouds",2014-01-01,73,7,0,11,0,0,-5,E Minor,4,3NS3174GAS0Wt1LimIXb3E,SEUM71401588
213,"Hideaway","Kiesza",123,6A,72,2026-03-11,04:11,56,"","Sound Of A Woman",2014-10-21,84,9,1,20,0,0,-4,G Minor,4,0c6xIDDpzE81m2q797ordA,USUM71400121
214,"Animals","Maroon 5",190,9A,74,2026-03-11,03:51,85,"pop","V",2014-09-02,28,0,0,33,0,50,-6,E Minor,4,2bL2gyO6kBdLkNSkxXNh6x,USUM71409576
215,"Mirrors","Justin Timberlake",77,4A,51,2026-03-11,08:05,86,"","The 20/20 Experience (Deluxe Version)",2013-03-15,57,23,0,51,0,0,-7,F Minor,4,4rHZZAmHpZrA3iH5zx8frV,USRC11300059
216,"Tunnel Vision","Justin Timberlake",142,9A,77,2026-03-11,06:46,53,"","The 20/20 Experience (Deluxe Version)",2013-03-15,57,28,0,57,0,40,-6,E Minor,4,79MOydAvZYm8nyyzd6fiVi,USRC11300063
217,"Strawberry Bubblegum","Justin Timberlake",105,8A,47,2026-03-11,07:59,50,"","The 20/20 Experience (Deluxe Version)",2013-03-15,80,41,22,35,10,30,-10,A Minor,4,7z0JDE4w67HXt5lEWsU2Hj,USRC11300062
218,"Counting Stars","OneRepublic",122,12A,71,2026-03-11,04:17,89,"soft pop","Native",2013-01-01,66,7,0,47,0,10,-5,C♯/D♭ Minor,4,2tpWsVSb9UEmDRxAl1zhX1,USUM71301306
219,"Cheap Thrills (feat. Sean Paul)","Sia,Sean Paul",90,11A,80,2026-03-11,03:44,71,"dancehall","Cheap Thrills (feat. Sean Paul)",2016-02-11,59,6,0,73,20,0,-5,F#/G♭ Minor,4,6b3b7lILUJqXcp6w9wNQSm,USRC11600201
220,"Ruin The Friendship","Demi Lovato",78,1A,47,2026-03-11,03:53,44,"","Tell Me You Love Me",2017-09-29,78,13,0,54,20,10,-7,G#/A♭ Minor,4,6VcOObtzWB2dopP4dC8G6x,USUM71709126
221,"Call Me Mother","RuPaul",124,11A,83,2026-03-11,03:21,56,"ballroom vogue","American",2017-03-24,86,2,0,36,0,0,-7,F#/G♭ Minor,4,0SENYBHXBj0TI1ZygWwxee,QM4TX1739346
222,"I Miss You","Adele",113,7B,58,2026-03-11,05:48,59,"soft pop","25",2015-11-20,38,1,0,16,0,40,-4,F Major,4,6QSJvH2m7QLAiFIywwzCVi,GBBKS1500216
223,"Water Under the Bridge","Adele",95,4A,83,2026-03-11,04:00,72,"soft pop","25",2015-11-20,59,1,0,54,0,10,-7,F Minor,4,4jL6WWKFDqCOPo2hC3VhSS,GBBKS1500219
224,"Hello","Adele",79,4A,43,2026-03-11,04:55,74,"soft pop","25",2015-11-20,58,33,0,29,0,0,-6,F Minor,4,62PaSfnXSMyLshYJrlTuL3,GBBKS1500214
225,"Close Your Eyes","The All-American Rejects",92,3B,63,2026-03-11,04:27,36,"pop punk, emo","Sweat",2017-07-07,47,7,0,8,0,0,-8,C♯/D♭ Major,4,4HM8tkHTQ6JVSMfsJOrcAW,USUM71705052
226,"Singing Low","The Fray",90,6A,59,2026-03-11,04:23,30,"","Through the Years: The Best of The Fray",2016-11-04,53,41,0,28,0,10,-5,G Minor,4,22o6BsXxHAl3h15mHp4Jtk,USSM11607271
227,"Shape of You","Ed Sheeran",96,12A,65,2026-03-11,03:53,6,"soft pop","Shape of You",2017-01-06,83,58,0,93,0,0,-3,C♯/D♭ Minor,4,0FE9t6xYkqWXU2ahLh6D8X,GBAHS1600463
228,"Sucker","Jonas Brothers",138,12A,73,2026-03-11,03:01,3,"","Sucker",2019-03-01,84,4,0,95,0,10,-5,C♯/D♭ Minor,4,4y3OI86AEP6PQoDE6olYhO,USUG11900515
229,"Señorita","Shawn Mendes,Camila Cabello",117,8A,54,2026-03-11,03:10,80,"","Señorita",2019-06-21,76,4,0,75,0,0,-6,A Minor,4,0TK2YIli7K1leLovkQiNik,USUM71911283
