#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
16,"Savior","Thirty Seconds To Mars",110,5B,95,2025-03-04,03:11,43,"","A Beautiful Lie",2005-08-16,42,0,5,19,0,0,-4,D#/E♭ Major,4,3UobpTI1cP54bPL1l3l2jP,USVI20500137
17,"R-Evolve","Thirty Seconds To Mars",135,8A,80,2025-03-04,03:59,45,"","A Beautiful Lie",2005-08-16,47,0,0,10,0,0,-7,A Minor,4,7BvLTfOGjYhxwbAA5CbMJ7,USVI20500140
18,"Face Down","The Red Jumpsuit Apparatus",93,6A,93,2025-03-04,03:12,78,"pop punk, emo","Don't You Fake It",2006-01-01,55,0,0,46,0,10,-2,G Minor,4,4wzjNqjKAKDU82e8uMhzmr,USVI20600108
19,"Misery Loves Its Company","The Red Jumpsuit Apparatus",122,9A,85,2025-03-04,03:16,46,"pop punk, emo","Don't You Fake It",2006-01-01,26,0,0,31,0,10,-3,E Minor,4,32HmWw6WfFqpWUv4qDAuKs,USVI20600150
20,"Waiting","The Red Jumpsuit Apparatus",167,7A,86,2025-03-04,02:57,48,"pop punk, emo","Don't You Fake It",2006-01-01,37,0,0,65,0,10,-3,D Minor,4,2pOnVLhguZdF7Fapwh58HP,USVI20600148
21,"Your Guardian Angel","The Red Jumpsuit Apparatus",113,7B,48,2025-03-04,03:49,68,"pop punk, emo","Don't You Fake It",2006-01-01,29,12,0,38,0,60,-7,F Major,4,2Guz1b911CbpG8L92cnglI,USVI20600156
22,"MakeDamnSure","Taking Back Sunday",140,2B,89,2025-03-04,03:32,19,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,57,2,0,56,0,30,-4,F#/G♭ Major,4,1HWWJBbwLslvDvloFoPG9O,USWB10600586
23,"Cute Without The 'E' (Cut From The Team)","Taking Back Sunday",96,11B,89,2025-03-04,03:33,21,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,39,3,0,54,0,0,-3,A Major,4,26vHnoxnnK4piNZf5qWGk4,USVIC0528603
24,"A Decade Under The Influence","Taking Back Sunday",156,11B,92,2025-03-04,04:08,20,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,50,1,0,57,0,10,-4,A Major,4,4Fz1kI10b4pjityToNxCDe,USVIC0422803
25,"Liar (It Takes One To Know One)","Taking Back Sunday",94,1A,94,2025-03-04,03:11,17,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,44,0,0,61,10,20,-5,G#/A♭ Minor,4,3lqGvPZgkLYuuTxw2IZiyw,USWB10601461
26,"You're So Last Summer","Taking Back Sunday",154,10A,75,2025-03-04,03:01,19,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,36,1,0,69,0,0,-5,B Minor,4,3EOMZiOqeWbWofib48H6iD,USVIC0528609
27,"Set Phasers To Stun","Taking Back Sunday",167,12A,94,2025-03-04,03:04,17,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,51,0,0,76,10,0,-3,C♯/D♭ Minor,4,4M6ZSb2GY829De6YbEK5YZ,USVIC0422801
28,"One-Eighty By Summer","Taking Back Sunday",152,9B,96,2025-03-04,03:55,17,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,32,0,0,33,10,20,-4,G Major,4,6cMLBDuodguUABf9mU6dWN,USVIC0422808
29,"Everything Must Go","Taking Back Sunday",120,4B,85,2025-03-04,04:44,15,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,48,0,2,10,0,10,-6,G#/A♭ Major,4,2s5JXbNBWWzsRoidO2Y5lZ,USWB10901557
30,"Call Me In The Morning","Taking Back Sunday",102,2B,65,2025-03-04,03:59,15,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,60,44,0,20,0,0,-5,F#/G♭ Major,4,2QpKYvmxmvPV8PWeeUH9Yi,USWB11100488
31,"All Ready To Go","Taking Back Sunday",114,1B,92,2025-03-04,03:59,24,"emo, pop punk, screamo, post-hardcore, punk","Twenty",2019-01-11,52,0,4,61,0,60,-5,B Major,4,0rkg1WLUTCvzYM8ViG29d8,USC4R1800936
32,"Numb","Linkin Park",110,11A,87,2025-03-04,03:07,59,"nu metal, rap metal, rock, alternative metal","Meteora (Bonus Edition)",2003-03-25,49,0,0,21,0,40,-4,F#/G♭ Minor,4,0kO3njY9N1Rxgv27Ha1lLh,USWB10300474
33,"Easier to Run","Linkin Park",105,2A,86,2025-03-04,03:24,58,"nu metal, rap metal, rock, alternative metal","Meteora (Bonus Edition)",2003-03-25,55,6,0,28,0,10,-5,D#/E♭ Minor,4,388kF2viiv8i9aEWIThyGT,USWB10300467
