#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
48,"Miracle Mile","Cold War Kids",143,10B,87,2026-03-09,03:00,58,"","Dear Miss Lonelyhearts",2013-01-01,36,1,55,30,0,30,-3,D Major,4,4RvmQ5qbP5PxgJD0BN4EZK,USCJ81200925
49,"So Tied Up","Cold War Kids,Bishop Briggs",105,5A,89,2026-03-09,03:09,55,"","LA DIVINE",2017-04-07,59,3,0,81,0,10,-4,C Minor,4,3msS7xaelR4Oa0n7IwHkgF,USUG11700007
50,"Facing My Fear","Cortes",168,11A,81,2026-03-09,03:21,0,"","Facing My Fear",2016-10-29,41,0,0,64,0,20,-3,F#/G♭ Minor,4,45AbDqJVqVU7nOxtW4SUTG,SE3OH1627914
51,"Flow","Crooked Colours",118,11A,63,2026-03-11,04:50,53,"","Vera",2017-06-23,53,16,59,23,0,10,-8,F#/G♭ Minor,4,7mE57yFVWevAttx4HvLZKi,AUDCB1600976
52,"Typical Ways","Culture Wars",123,3A,67,2026-03-10,02:38,49,"","Typical Ways",2025-03-27,74,1,0,91,0,0,-5,A#/B♭ Minor,4,7FWG9FWRlEGCv0foWnbKAM,QZHN72552171
53,"Youth","Daughter",147,8B,53,2026-03-09,04:13,61,"","If You Leave",2013-01-01,40,89,1,41,0,10,-11,C Major,4,2ubUxHP2XzxO2WmcF1dJCo,USYAH1300029
54,"Not Enough","Daughter",77,8B,66,2026-03-09,03:11,40,"","Not Enough",2026-01-15,53,12,12,65,0,10,-10,C Major,4,60wP3TZcl0sOFVfWrbADui,GBAFL2500778
55,"Numbers","Daughter",131,11A,71,2026-03-09,04:16,38,"","Not to Disappear",2016-01-15,42,29,59,21,0,10,-10,F#/G♭ Minor,4,0ue1SRXyvMme9iCSSWcuWb,GBAFL1500135
56,"Doing the Right Thing","Daughter",136,5A,64,2026-03-09,05:14,33,"","Not to Disappear",2016-01-15,42,71,11,12,0,0,-9,C Minor,4,4AQILH5ZnBEdRcy5qTLeWG,GBAFL1500136
57,"Be On Your Way","Daughter",102,9A,57,2026-03-09,04:04,34,"","Stereo Mind Game",2023-04-07,47,16,5,23,0,10,-10,E Minor,4,2LadlqFWLPRJAQu3PEe9CN,GBAFL2200156
58,"Future Lover","Daughter",158,9A,70,2026-03-09,04:13,27,"","Stereo Mind Game",2023-04-07,59,15,59,83,0,0,-9,E Minor,4,14iMoEpgyNjJ3y7bYJ9TTG,GBAFL2200162
59,"Home","Daughter",104,6A,43,2026-03-09,04:18,0,"","The Wild Youth",2012-03-06,68,25,18,26,0,10,-12,G Minor,4,3YD9MT0IJeefl8iWIjD4Lf,USYAH1200345
60,"Red Balloon","Deal Casino",152,11B,85,2026-03-09,02:55,37,"","Deal Casino",2017-07-14,61,1,0,65,0,0,-7,A Major,4,2vHCIINidJ4QhniGOiPxMl,TCADC1757263
61,"No Room in Frame","Death Cab for Cutie",125,12B,72,2026-03-09,04:05,47,"","Kintsugi",2015-03-27,64,20,47,44,0,0,-10,E Major,4,7DkTneByAopqOjXFG6XlZK,USAT21500032
62,"Black Sun","Death Cab for Cutie",88,10B,64,2026-03-09,04:49,54,"","Kintsugi",2015-03-27,61,17,7,61,0,10,-8,D Major,4,59FC22eN2Syt9bbv2d6393,USAT21500029
63,"The Ghosts of Beverly Drive","Death Cab for Cutie",155,10B,86,2026-03-09,04:03,56,"","Kintsugi",2015-03-27,56,0,0,75,0,10,-7,D Major,4,6wNCdMW82LwJgFrnGqLhpJ,USAT21500033
64,"Brazil","Declan McKenna",121,12B,62,2026-03-09,04:12,83,"","What Do You Think About the Car?",2017-04-21,69,9,0,67,0,0,-5,E Major,4,4sNG6zQBmtq7M8aeeKJRMQ,GBARL1500856
65,"Used to the Darkness","Des Rocs",106,9A,75,2026-03-09,04:16,61,"","Let the Vultures In",2018-11-02,67,18,0,47,0,10,-5,E Minor,4,3SemJVQCsUo0K3QGN7pIXu,GBKPL1805608
66,"Basic Being Basic","Djo",122,2B,59,2026-03-09,02:38,77,"","The Crux",2025-04-04,86,12,0,94,0,0,-5,F#/G♭ Major,4,2jjwQENSoGnYbQEK4acuC6,QMFMF2426857
67,"End of Beginning","Djo",160,10B,45,2026-03-09,02:39,97,"","DECIDE",2022-09-16,69,4,0,91,0,0,-8,D Major,4,3qhlB30KknSejmIvZZLjOD,GBKPL2205058
68,"3 Nights","Dominic Fike",152,6A,52,2026-03-09,02:57,75,"","Don't Forget About Me, Demos",2018-10-16,82,22,0,88,0,10,-7,G Minor,4,1tNJrcVe6gwLEiZCtprs1u,USQX91802455
69,"Babydoll","Dominic Fike",168,6A,60,2026-03-09,01:37,80,"","Don't Forget About Me, Demos",2018-10-16,76,11,0,85,10,0,-5,G Minor,4,1SocftHhtuqF7k83eUhHiz,USQX91802457
70,"Capricorn","Elderbrook",121,1B,85,2026-03-09,02:49,34,"","Capricorn",2018-08-09,83,1,65,87,0,10,-6,B Major,4,6FDtusHKRJdlHLApla3VSa,GBAYE1800680
71,"Electric Bones","Findlay",95,3B,88,2026-03-09,03:12,41,"","Forgotten Pleasures",2017-03-03,59,0,0,67,0,90,-4,C♯/D♭ Major,4,2P7s3YjIeYTpzfFG5sZzFG,GBKPL1512008
72,"Mountain at My Gates","Foals",104,7A,93,2026-03-09,04:04,71,"indie","What Went Down",2015-08-28,50,0,8,62,0,20,-5,D Minor,4,3f7OyfSoDbQC0LRDQiytPp,GBAHT1500380
73,"Caffeine","Foreign Air",95,3B,62,2026-03-09,03:05,47,"","Caffeine",2016-12-16,63,5,0,42,0,10,-5,C♯/D♭ Major,4,5JbbvaybLOHy7xzRDfW5lC,TCACU1677482
74,"In the Shadows","Foreign Air",116,8B,76,2026-03-09,03:53,52,"","For the Light",2016-09-23,60,15,86,15,0,10,-8,C Major,4,20TYc2OwFNxPVFRT2LYmZH,TCACL1669361
75,"Your Touch","Foreign Air",162,9A,75,2026-03-09,03:45,52,"","Hello Sunshine",2022-09-09,56,1,1,28,0,0,-6,E Minor,4,5dS9u36myZ35YBrhgqAIle,CAN112100392
76,"The Madness","Foreign Air",100,9A,66,2026-03-09,03:08,45,"","The Madness",2021-10-22,48,8,0,7,0,10,-6,E Minor,4,3oXoI6uRSGpcKCviBCXl1L,CAN112100671
77,"The Therapist","Foreign Air",92,9A,85,2026-03-09,03:01,45,"","The Therapist",2019-03-22,60,8,0,37,0,0,-4,E Minor,4,6teHJa5EQ4nHjwG1zXLvAC,TCAED1921148
78,"What's Wrong?","Foreign Air",176,6B,72,2026-03-11,03:21,5,"","Smile",2025-05-02,31,2,1,30,0,0,-8,A#/B♭ Major,4,4wFXTN7ADsBxIyJfzvaHGf,CAN112402441
79,"Last One To Know","Gavin Adcock",102,4B,66,2026-03-11,02:57,73,"country, red dirt","Last One To Know",2025-06-27,78,30,0,58,0,10,-6,G#/A♭ Major,4,7Eb9i3xmiLuY5MiY6AhzzL,USWB12501646
80,"Kill Of The Night","Gin Wigmore",126,8B,70,2026-03-09,03:25,55,"","Gravel & Wine",2011-00-00,51,1,0,56,0,30,-6,C Major,4,2m17BTWlZq0wtS9cpJsCfM,AUUM71101239
81,"Hallow Fate","Gin Wigmore",102,7B,67,2026-03-09,03:00,48,"","Ivory",2018-04-06,74,35,0,42,0,10,-4,F Major,4,3BvHFDexeoUvCyHA5z1EjY,AUUM71700437
82,"Space Ghost Coast To Coast","Glass Animals",101,4B,53,2026-03-09,03:07,63,"","Dreamland",2020-08-07,90,11,0,35,0,10,-10,G#/A♭ Major,4,0RZLmpEzGR2NHite6rvS5H,GBUM72000432
83,"Your Love (Déjà Vu)","Glass Animals",108,9B,66,2026-03-09,03:54,67,"","Dreamland",2020-08-07,85,2,36,61,0,10,-7,G Major,4,0bx6v84HtmEYFRBAOvDTgk,GBUM72000802
84,"Holiest","Glass Animals,Tei Shi",132,4A,63,2026-03-09,03:21,50,"art pop","Gooey",2014-04-04,51,4,0,50,0,10,-8,F Minor,4,5Ut5dDKfBUCMsWQbc3Lgyi,GB2DY1400006
85,"Youth","Glass Animals",96,8A,72,2026-03-09,03:50,71,"","How To Be A Human Being",2016-08-26,65,13,0,79,0,10,-8,A Minor,4,1LPGwuFgIzbJoShfDdw7MY,GB2DY1600029
86,"Pork Soda","Glass Animals",96,9B,66,2026-03-09,04:13,67,"","How To Be A Human Being",2016-08-26,70,12,0,62,0,30,-8,G Major,4,5C5gvDZsl6d8bh89URfKHr,GB2DY1600025
87,"Poplar St","Glass Animals",69,9A,45,2026-03-09,04:22,62,"","How To Be A Human Being",2016-08-26,57,25,1,26,0,10,-8,E Minor,4,3ApAsbQP7d5GlFwwdExaTY,GB2DY1600024
88,"Wonderful Nothing","Glass Animals",89,11A,49,2026-03-09,04:24,61,"","I Love You So F***ing Much",2024-07-19,65,25,0,48,0,20,-9,F#/G♭ Minor,4,6Lto2Xj8y0U2bes2hmRMZu,GBUM72400791
89,"Black Mambo","Glass Animals",80,5A,41,2026-03-09,04:08,62,"","ZABA",2014-06-03,68,29,0,31,0,10,-11,C Minor,4,63OC8cNa4ZnFB3bbvbWCOc,GBUM71303835
90,"Cowboy Gangster Politician","Goldie Boutilier",130,9A,70,2026-03-09,03:52,70,"","Cowboy Gangster Politician",2022-11-03,67,21,1,63,0,10,-7,E Minor,4,2SeDdNjPvN3uwkolnG2ODi,QM6N22217486
91,"Body Heat","Goldie Boutilier",115,9A,53,2026-03-09,04:02,63,"","Cowboy Gangster Politician",2022-11-03,88,14,8,88,0,20,-9,E Minor,4,3pdYo6FJHk8ZBr7r3MJvCe,QM6N22217540
92,"King of Possibilities","Goldie Boutilier",81,11B,42,2026-03-09,02:36,59,"","Goldie Boutilier Presents... Goldie Montana",2025-09-05,67,69,0,39,0,10,-9,A Major,4,2DJ0lLxggpQAw58tpsNSBC,QZGLM2533965
93,"Hostage","Griffin Oskar",121,8B,54,2026-03-09,03:18,29,"","Hostage",2017-02-03,71,3,0,50,0,30,-7,C Major,4,7EbsWLCPQ9pjpQf6hYmKYi,USUM71614803
94,"Ways to Go","GROUPLOVE",101,9B,83,2026-03-09,03:35,61,"indie","Spreading Rumours",2013-09-17,58,0,0,18,0,20,-8,G Major,4,57nNNkgk768QVXq3uHxu5e,USAT21301328
95,"Call Me In The Afternoon","Half Moon Run",89,3B,95,2026-03-09,03:13,0,"","Spotify Sessions",2013-01-01,51,13,1,61,0,10,-8,C♯/D♭ Major,4,2BBb3UMJBNlofpC25pbSp4,USYAH1300138
96,"Freaks","The Hawk In Paris",133,1B,79,2026-03-09,03:20,41,"","Freaks",2013-10-29,65,0,63,82,0,10,-5,B Major,4,2pEPwdpxKzEi7zC3uxzFJs,TCABQ1330637
97,"Missed Connection","The Head And The Heart",88,8B,79,2026-03-09,03:15,54,"indie folk, folk pop, folk","Living Mirage",2019-05-17,67,1,0,54,0,30,-5,C Major,4,4R9KztunyNTH13KtAqePLp,USRE11900111
