#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
113,"Underwater","Vertical Horizon",120,2A,41,2025-03-04,04:32,20,"","Go",2003-09-23,47,16,2,23,0,20,-11,D#/E♭ Minor,4,2FPvMobNGX5MIOiRkP9eGw,TCABZ1472606
114,"Ophelia","The Lumineers",76,7B,57,2025-03-04,02:40,82,"folk pop, indie folk","Cleopatra",2016-04-08,66,61,0,57,0,0,-7,F Major,4,14AyWf6y7KlWWLfAjdKMKI,USDMG1673802
115,"Cleopatra","The Lumineers",151,4B,78,2025-03-04,03:21,76,"folk pop, indie folk","Cleopatra",2016-04-08,54,23,0,49,0,0,-7,G#/A♭ Major,4,2AXY5WABx7NjWw1zb4qCdc,USDMG1673803
116,"Ho Hey","The Lumineers",80,8B,47,2025-03-04,02:43,84,"folk pop, indie folk","The Lumineers",2012-04-03,69,79,0,35,0,0,-9,C Major,4,0DwClY2t9YAWHBROMIgrXb,USDMG1260805
117,"Dead Sea","The Lumineers",94,8B,32,2025-03-04,04:07,66,"folk pop, indie folk","The Lumineers",2012-04-03,71,81,0,47,0,10,-11,C Major,4,1ipIRGBLxYh0ijp3JioP3p,USDMG1260804
118,"Stubborn Love","The Lumineers",115,8B,56,2025-03-04,04:39,79,"folk pop, indie folk","The Lumineers",2012-04-03,60,61,4,23,0,20,-12,C Major,4,4wG82w1L31yQhgGiWt6gIb,USDMG1260807
119,"Slow It Down","The Lumineers",98,3B,7,2025-03-04,05:05,0,"folk pop, indie folk","The Lumineers",2012-01-01,42,93,0,11,0,0,-14,C♯/D♭ Major,3,0ewX9JsKy9oa4IifkFSroa,USDMG1260806
120,"exile (feat. Bon Iver)","Taylor Swift,Bon Iver",76,2B,38,2025-03-04,04:45,80,"","folklore",2020-07-24,30,78,0,15,0,10,-8,F#/G♭ Major,4,4pvb0WLRcMtbPGmtejJJ6y,USUG12002838
121,"Holocene","Bon Iver",148,3B,30,2025-03-04,05:36,71,"","Bon Iver, Bon Iver",2011-06-21,37,94,30,15,0,10,-15,C♯/D♭ Major,4,35KiiILklye1JRRctaLUb4,US38Y1113503
122,"Skinny Love","Bon Iver",76,9A,26,2025-03-04,03:58,75,"","For Emma, Forever Ago",2008-02-19,59,85,0,11,0,10,-14,E Minor,4,3B3eOgLJSqPEA0RfboIQVM,US38Y0811503
123,"The Wolves (Act I and II)","Bon Iver",116,7B,17,2025-03-04,05:22,56,"","For Emma, Forever Ago",2008-02-19,47,77,0,10,0,0,-16,F Major,3,3TO6wG55HdfwC8zfOaXAlJ,US38Y0811504
124,"Beach Baby","Bon Iver",114,8B,8,2025-03-04,02:40,71,"","Blood Bank",2009-01-20,67,98,41,9,0,10,-17,C Major,3,2LXtyj95dK56ENS1QLt4IB,US38Y0913402
125,"Smother","Daughter",125,3B,14,2025-03-04,04:00,0,"","If You Leave",2013-01-01,51,93,5,12,0,10,-16,C♯/D♭ Major,4,2Fa5PjvjXH1qKWI0umk4oY,USYAH1200373
126,"Shallows","Daughter",141,1B,37,2025-03-04,06:53,0,"","If You Leave",2013-01-01,31,89,68,8,0,10,-14,B Major,4,2b9B1QVb9obQx1zqIqmBxn,USYAH1300036
127,"Love","Daughter",134,12B,44,2025-03-04,05:44,38,"","Wild Youth",2012-01-01,56,33,68,14,0,0,-13,E Major,4,7kMS4VmGZAf38sZfsDQQIE,USYAH1200348
